FECHA,RUTA,TURNO,TIPO RUTA,PUNTO,DESCRIPCION,HORARIO,HORARIO PROGRAMADO,HORARIO ETA PROMEDIO,DIFERENCIA,TAMAÑO MUESTRA,DESVIACION ESTANDAR
04/05/2026,TERESITAS,Entrada,N,7,METALSA,H3,21:20,,,,
04/05/2026,TERESITAS,Entrada,N,7,METALSA,H4,21:50,,,,
04/05/2026,TERESITAS,Salida,N,1,METALSA,H1,06:15,,,,
04/05/2026,TERESITAS,Salida,N,1,METALSA,H2,15:30,,,,
04/05/2026,TERESITAS,Salida,N,1,METALSA,H3,18:15,18:15,0,1,0
04/05/2026,TERESITAS,Salida,N,2,CARR. SALTILLO-ZACATECAS,H1,06:33,,,,
04/05/2026,TERESITAS,Salida,N,2,CARR. SALTILLO-ZACATECAS,H2,15:48,,,,
04/05/2026,TERESITAS,Salida,N,2,CARR. SALTILLO-ZACATECAS,H3,18:33,,,,
04/05/2026,TERESITAS,Salida,N,3,LA ENCANTADA,H1,06:37,,,,
04/05/2026,TERESITAS,Salida,N,3,LA ENCANTADA,H2,15:52,,,,
04/05/2026,TERESITAS,Salida,N,3,LA ENCANTADA,H3,18:37,,,,
04/05/2026,TERESITAS,Salida,N,4,AV TERESITAS Y BLVD ANTONIO CARDENAS,H1,06:43,,,,
04/05/2026,TERESITAS,Salida,N,4,AV TERESITAS Y BLVD ANTONIO CARDENAS,H2,15:58,,,,
04/05/2026,TERESITAS,Salida,N,4,AV TERESITAS Y BLVD ANTONIO CARDENAS,H3,18:43,,,,
04/05/2026,TERESITAS,Salida,N,5,SIERRA DE ZAPALINAME Y AV TERESITAS,H1,06:50,,,,
04/05/2026,TERESITAS,Salida,N,5,SIERRA DE ZAPALINAME Y AV TERESITAS,H2,16:05,,,,
04/05/2026,TERESITAS,Salida,N,5,SIERRA DE ZAPALINAME Y AV TERESITAS,H3,18:50,,,,
04/05/2026,TERESITAS,Salida,N,6,RAYADOS Y HUACHICHILES,H1,06:55,,,,
04/05/2026,TERESITAS,Salida,N,6,RAYADOS Y HUACHICHILES,H2,16:10,,,,
04/05/2026,TERESITAS,Salida,N,6,RAYADOS Y HUACHICHILES,H3,18:55,,,,
04/05/2026,TERESITAS,Salida,N,7,BLVD ANTONIO CARDENAS Y HUACHICHILES,H1,07:00,,,,
04/05/2026,TERESITAS,Salida,N,7,BLVD ANTONIO CARDENAS Y HUACHICHILES,H2,16:15,,,,
04/05/2026,TERESITAS,Salida,N,7,BLVD ANTONIO CARDENAS Y HUACHICHILES,H3,19:00,,,,
04/05/2026,VALENCIA,Entrada,N,1,LA RIOJA Y JEREZ,H1,04:30,04:30,0,1,0
04/05/2026,VALENCIA,Entrada,N,1,LA RIOJA Y JEREZ,H2,16:30,16:29,1,1,0
04/05/2026,VALENCIA,Entrada,N,1,LA RIOJA Y JEREZ,H3,20:00,,,,
04/05/2026,VALENCIA,Entrada,N,1,LA RIOJA Y JEREZ,H4,20:30,,,,
04/05/2026,VALENCIA,Entrada,N,2,PERIFERICO LEA Y VITO ALESSIO,H1,04:40,04:45,-5,1,0
04/05/2026,VALENCIA,Entrada,N,2,PERIFERICO LEA Y VITO ALESSIO,H2,16:40,16:43,-3,1,0
04/05/2026,VALENCIA,Entrada,N,2,PERIFERICO LEA Y VITO ALESSIO,H3,20:10,,,,
04/05/2026,VALENCIA,Entrada,N,2,PERIFERICO LEA Y VITO ALESSIO,H4,20:40,,,,
04/05/2026,VALENCIA,Entrada,N,3,CARLOS S. Y RANCHO DE PEÑA,H1,04:45,04:51,-6,1,0
04/05/2026,VALENCIA,Entrada,N,3,CARLOS S. Y RANCHO DE PEÑA,H2,16:45,,,,
04/05/2026,VALENCIA,Entrada,N,3,CARLOS S. Y RANCHO DE PEÑA,H3,20:15,,,,
04/05/2026,VALENCIA,Entrada,N,3,CARLOS S. Y RANCHO DE PEÑA,H4,20:45,,,,
04/05/2026,VALENCIA,Entrada,N,4,ALVARO OBREGON,H1,04:55,04:58,-3,1,0
04/05/2026,VALENCIA,Entrada,N,4,ALVARO OBREGON,H2,16:55,17:00,-5,1,0
04/05/2026,VALENCIA,Entrada,N,4,ALVARO OBREGON,H3,20:25,,,,
04/05/2026,VALENCIA,Entrada,N,4,ALVARO OBREGON,H4,20:55,,,,
04/05/2026,VALENCIA,Entrada,N,5,MIGUEL HIDALGO Y PEDRO ARANDA,H1,05:00,05:10,-10,1,0
04/05/2026,VALENCIA,Entrada,N,5,MIGUEL HIDALGO Y PEDRO ARANDA,H2,17:00,17:16,-16,1,0
04/05/2026,VALENCIA,Entrada,N,5,MIGUEL HIDALGO Y PEDRO ARANDA,H3,20:30,,,,
04/05/2026,VALENCIA,Entrada,N,5,MIGUEL HIDALGO Y PEDRO ARANDA,H4,21:00,,,,
04/05/2026,VALENCIA,Entrada,N,6,PERIFERICO LEA Y W. GONZALEZ,H1,05:05,05:14,-9,1,0
04/05/2026,VALENCIA,Entrada,N,6,PERIFERICO LEA Y W. GONZALEZ,H2,17:05,17:21,-16,1,0
04/05/2026,VALENCIA,Entrada,N,6,PERIFERICO LEA Y W. GONZALEZ,H3,20:35,,,,
04/05/2026,VALENCIA,Entrada,N,6,PERIFERICO LEA Y W. GONZALEZ,H4,21:05,,,,
04/05/2026,VALENCIA,Entrada,N,7,CTO DE LA CAÑADA Y BLVD CARDENAS,H1,05:15,05:21,-6,1,0
04/05/2026,VALENCIA,Entrada,N,7,CTO DE LA CAÑADA Y BLVD CARDENAS,H2,17:15,17:28,-13,1,0
04/05/2026,VALENCIA,Entrada,N,7,CTO DE LA CAÑADA Y BLVD CARDENAS,H3,20:45,,,,
04/05/2026,VALENCIA,Entrada,N,7,CTO DE LA CAÑADA Y BLVD CARDENAS,H4,21:15,,,,
04/05/2026,VALENCIA,Entrada,N,8,METALSA,H1,05:50,05:49,1,1,0
04/05/2026,VALENCIA,Entrada,N,8,METALSA,H2,17:50,17:50,0,1,0
04/05/2026,VALENCIA,Entrada,N,8,METALSA,H3,21:20,,,,
04/05/2026,VALENCIA,Entrada,N,8,METALSA,H4,21:50,,,,
04/05/2026,VALENCIA,Salida,N,1,METALSA,H1,06:15,,,,
04/05/2026,VALENCIA,Salida,N,1,METALSA,H2,15:30,,,,
04/05/2026,VALENCIA,Salida,N,1,METALSA,H3,18:15,18:18,-3,1,0
04/05/2026,VALENCIA,Salida,N,2,CTO DE LA CAÑADA Y BLVD CARDENAS,H1,06:50,,,,
04/05/2026,VALENCIA,Salida,N,2,CTO DE LA CAÑADA Y BLVD CARDENAS,H2,16:05,,,,
04/05/2026,VALENCIA,Salida,N,2,CTO DE LA CAÑADA Y BLVD CARDENAS,H3,18:50,,,,
04/05/2026,VALENCIA,Salida,N,3,PERIFERICO LEA Y W. GONZALEZ,H1,07:00,,,,
04/05/2026,VALENCIA,Salida,N,3,PERIFERICO LEA Y W. GONZALEZ,H2,16:15,,,,
04/05/2026,VALENCIA,Salida,N,3,PERIFERICO LEA Y W. GONZALEZ,H3,19:00,,,,
04/05/2026,VALENCIA,Salida,N,4,MIGUEL HIDALGO Y PEDRO ARANDA,H1,07:05,,,,
04/05/2026,VALENCIA,Salida,N,4,MIGUEL HIDALGO Y PEDRO ARANDA,H2,16:20,,,,
04/05/2026,VALENCIA,Salida,N,4,MIGUEL HIDALGO Y PEDRO ARANDA,H3,19:05,,,,
04/05/2026,VALENCIA,Salida,N,5,ALVARO OBREGON,H1,07:10,,,,
04/05/2026,VALENCIA,Salida,N,5,ALVARO OBREGON,H2,16:25,,,,
04/05/2026,VALENCIA,Salida,N,5,ALVARO OBREGON,H3,19:10,,,,
04/05/2026,VALENCIA,Salida,N,6,CARLOS S. Y RANCHO DE PEÑA,H1,07:20,,,,
04/05/2026,VALENCIA,Salida,N,6,CARLOS S. Y RANCHO DE PEÑA,H2,16:35,,,,
04/05/2026,VALENCIA,Salida,N,6,CARLOS S. Y RANCHO DE PEÑA,H3,19:20,,,,
04/05/2026,VALENCIA,Salida,N,7,PERIFERICO LEA Y VITO ALESSIO,H1,07:25,,,,
04/05/2026,VALENCIA,Salida,N,7,PERIFERICO LEA Y VITO ALESSIO,H2,16:40,,,,
04/05/2026,VALENCIA,Salida,N,7,PERIFERICO LEA Y VITO ALESSIO,H3,19:25,,,,
04/05/2026,VALENCIA,Salida,N,8,LA RIOJA Y JEREZ,H1,07:35,,,,
04/05/2026,VALENCIA,Salida,N,8,LA RIOJA Y JEREZ,H2,16:50,,,,
04/05/2026,VALENCIA,Salida,N,8,LA RIOJA Y JEREZ,H3,19:35,,,,
04/05/2026,ZARAGOZA,Entrada,N,1,FCO. EALY ORTIZ Y EUCALIPTO,H1,04:25,04:26,-1,1,0
04/05/2026,ZARAGOZA,Entrada,N,1,FCO. EALY ORTIZ Y EUCALIPTO,H2,16:25,16:26,-1,1,0
04/05/2026,ZARAGOZA,Entrada,N,1,FCO. EALY ORTIZ Y EUCALIPTO,H3,19:55,,,,
04/05/2026,ZARAGOZA,Entrada,N,1,FCO. EALY ORTIZ Y EUCALIPTO,H4,20:25,,,,
04/05/2026,ZARAGOZA,Entrada,N,2,CHOPO Y EUCALIPTO,H1,04:26,04:27,-1,1,0
04/05/2026,ZARAGOZA,Entrada,N,2,CHOPO Y EUCALIPTO,H2,16:26,16:28,-2,1,0
04/05/2026,ZARAGOZA,Entrada,N,2,CHOPO Y EUCALIPTO,H3,19:56,,,,
04/05/2026,ZARAGOZA,Entrada,N,2,CHOPO Y EUCALIPTO,H4,20:26,,,,
04/05/2026,ZARAGOZA,Entrada,N,3,FUNDADORES Y BLVD. MIRASIERRA,H1,04:36,04:40,-4,1,0
04/05/2026,ZARAGOZA,Entrada,N,3,FUNDADORES Y BLVD. MIRASIERRA,H2,16:36,16:41,-5,1,0
04/05/2026,ZARAGOZA,Entrada,N,3,FUNDADORES Y BLVD. MIRASIERRA,H3,20:06,,,,
04/05/2026,ZARAGOZA,Entrada,N,3,FUNDADORES Y BLVD. MIRASIERRA,H4,20:36,,,,
04/05/2026,ZARAGOZA,Entrada,N,4,CALLE 34 Y JUAN NAVARRO,H1,04:51,04:55,-4,1,0
04/05/2026,ZARAGOZA,Entrada,N,4,CALLE 34 Y JUAN NAVARRO,H2,16:51,16:57,-6,1,0
04/05/2026,ZARAGOZA,Entrada,N,4,CALLE 34 Y JUAN NAVARRO,H3,20:21,,,,
04/05/2026,ZARAGOZA,Entrada,N,4,CALLE 34 Y JUAN NAVARRO,H4,20:51,,,,
04/05/2026,ZARAGOZA,Entrada,N,5,PERIF LEA Y 12 DE OCTUBRE (FIRST CASH),H1,05:03,05:08,-5,1,0
04/05/2026,ZARAGOZA,Entrada,N,5,PERIF LEA Y 12 DE OCTUBRE (FIRST CASH),H2,17:03,17:13,-10,1,0
04/05/2026,ZARAGOZA,Entrada,N,5,PERIF LEA Y 12 DE OCTUBRE (FIRST CASH),H3,20:33,,,,
04/05/2026,ZARAGOZA,Entrada,N,5,PERIF LEA Y 12 DE OCTUBRE (FIRST CASH),H4,21:03,,,,
04/05/2026,ZARAGOZA,Entrada,N,6,GIMNACIO MUNICIPAL,H1,05:05,05:10,-5,1,0
04/05/2026,ZARAGOZA,Entrada,N,6,GIMNACIO MUNICIPAL,H2,17:05,17:15,-10,1,0
04/05/2026,ZARAGOZA,Entrada,N,6,GIMNACIO MUNICIPAL,H3,20:35,,,,
04/05/2026,ZARAGOZA,Entrada,N,6,GIMNACIO MUNICIPAL,H4,21:05,,,,
04/05/2026,ZARAGOZA,Entrada,N,7,L.E.A. Y J. MERY,H1,05:07,05:12,-5,1,0
04/05/2026,ZARAGOZA,Entrada,N,7,L.E.A. Y J. MERY,H2,17:07,17:16,-9,1,0
04/05/2026,ZARAGOZA,Entrada,N,7,L.E.A. Y J. MERY,H3,20:37,,,,
04/05/2026,ZARAGOZA,Entrada,N,7,L.E.A. Y J. MERY,H4,21:07,,,,
04/05/2026,ZARAGOZA,Entrada,N,8,VILLA UNIVERSIDAD,H1,05:09,05:14,-5,1,0
04/05/2026,ZARAGOZA,Entrada,N,8,VILLA UNIVERSIDAD,H2,17:09,17:19,-10,1,0
04/05/2026,ZARAGOZA,Entrada,N,8,VILLA UNIVERSIDAD,H3,20:39,,,,
04/05/2026,ZARAGOZA,Entrada,N,8,VILLA UNIVERSIDAD,H4,21:09,,,,
04/05/2026,ZARAGOZA,Entrada,N,9,ARIZPE DE LA MAZA Y CARR. 54,H1,05:15,,,,
04/05/2026,ZARAGOZA,Entrada,N,9,ARIZPE DE LA MAZA Y CARR. 54,H2,17:15,,,,
04/05/2026,ZARAGOZA,Entrada,N,9,ARIZPE DE LA MAZA Y CARR. 54,H3,20:45,,,,
04/05/2026,ZARAGOZA,Entrada,N,9,ARIZPE DE LA MAZA Y CARR. 54,H4,21:15,,,,
04/05/2026,ZARAGOZA,Entrada,N,10,METALSA,H1,05:50,05:42,8,1,0
04/05/2026,ZARAGOZA,Entrada,N,10,METALSA,H2,17:50,17:41,9,1,0
04/05/2026,ZARAGOZA,Entrada,N,10,METALSA,H3,21:20,,,,
04/05/2026,ZARAGOZA,Entrada,N,10,METALSA,H4,21:50,,,,
04/05/2026,ZARAGOZA,Salida,N,1,METALSA,H1,06:15,,,,
04/05/2026,ZARAGOZA,Salida,N,1,METALSA,H2,15:30,,,,
04/05/2026,ZARAGOZA,Salida,N,1,METALSA,H3,18:15,18:16,-1,1,0
04/05/2026,ZARAGOZA,Salida,N,2,ARIZPE DE LA MAZA Y CARR. 54,H1,06:44,,,,
04/05/2026,ZARAGOZA,Salida,N,2,ARIZPE DE LA MAZA Y CARR. 54,H2,15:59,,,,
04/05/2026,ZARAGOZA,Salida,N,2,ARIZPE DE LA MAZA Y CARR. 54,H3,18:44,,,,
04/05/2026,ZARAGOZA,Salida,N,3,VILLA UNIVERSIDAD,H1,06:46,,,,
04/05/2026,ZARAGOZA,Salida,N,3,VILLA UNIVERSIDAD,H2,16:01,,,,
04/05/2026,ZARAGOZA,Salida,N,3,VILLA UNIVERSIDAD,H3,18:45,,,,
04/05/2026,ZARAGOZA,Salida,N,4,L.E.A. Y J. MERY,H1,06:49,,,,
04/05/2026,ZARAGOZA,Salida,N,4,L.E.A. Y J. MERY,H2,16:04,,,,
04/05/2026,ZARAGOZA,Salida,N,4,L.E.A. Y J. MERY,H3,18:49,,,,
04/05/2026,ZARAGOZA,Salida,N,5,GIMNACIO MUNICIPAL,H1,06:51,,,,
04/05/2026,ZARAGOZA,Salida,N,5,GIMNACIO MUNICIPAL,H2,16:06,,,,
04/05/2026,ZARAGOZA,Salida,N,5,GIMNACIO MUNICIPAL,H3,18:51,18:58,-7,1,0
04/05/2026,ZARAGOZA,Salida,N,6,PERIF LEA Y 12 DE OCTUBRE (FIRST CASH),H1,07:00,,,,
04/05/2026,ZARAGOZA,Salida,N,6,PERIF LEA Y 12 DE OCTUBRE (FIRST CASH),H2,16:10,,,,
04/05/2026,ZARAGOZA,Salida,N,6,PERIF LEA Y 12 DE OCTUBRE (FIRST CASH),H3,19:00,19:01,-1,1,0
04/05/2026,ZARAGOZA,Salida,N,7,CALLE 34 Y JUAN NAVARRO,H1,07:04,,,,
04/05/2026,ZARAGOZA,Salida,N,7,CALLE 34 Y JUAN NAVARRO,H2,16:19,,,,
04/05/2026,ZARAGOZA,Salida,N,7,CALLE 34 Y JUAN NAVARRO,H3,19:04,,,,
04/05/2026,ZARAGOZA,Salida,N,8,FUNDADORES Y BLVD. MIRASIERRA,H1,07:19,,,,
04/05/2026,ZARAGOZA,Salida,N,8,FUNDADORES Y BLVD. MIRASIERRA,H2,16:34,,,,
04/05/2026,ZARAGOZA,Salida,N,8,FUNDADORES Y BLVD. MIRASIERRA,H3,19:19,,,,
04/05/2026,ZARAGOZA,Salida,N,9,CHOPO Y EUCALIPTO,H1,07:29,,,,
04/05/2026,ZARAGOZA,Salida,N,9,CHOPO Y EUCALIPTO,H2,16:44,,,,
04/05/2026,ZARAGOZA,Salida,N,9,CHOPO Y EUCALIPTO,H3,19:29,,,,
04/05/2026,ZARAGOZA,Salida,N,10,FCO. EALY ORTIZ Y EUCALIPTO,H1,07:30,,,,
04/05/2026,ZARAGOZA,Salida,N,10,FCO. EALY ORTIZ Y EUCALIPTO,H2,16:45,,,,
04/05/2026,ZARAGOZA,Salida,N,10,FCO. EALY ORTIZ Y EUCALIPTO,H3,19:30,,,,
05/05/2026,EL PEÑUELO,Entrada,A,1,LA VENTURA,H1,19:00,,,,
05/05/2026,EL PEÑUELO,Entrada,A,1,LA VENTURA,H2,03:30,,,,
05/05/2026,EL PEÑUELO,Entrada,A,1,LA VENTURA,H3,15:30,,,,
05/05/2026,EL PEÑUELO,Entrada,A,1,LA VENTURA,H4,19:30,,,,
05/05/2026,EL PEÑUELO,Entrada,A,2,METALSA,H1,21:20,,,,
05/05/2026,EL PEÑUELO,Entrada,A,2,METALSA,H2,05:50,,,,
05/05/2026,EL PEÑUELO,Entrada,A,2,METALSA,H3,17:50,,,,
05/05/2026,EL PEÑUELO,Entrada,A,2,METALSA,H4,21:50,,,,
05/05/2026,EL PEÑUELO,Salida,N,1,METALSA,H1,15:30,,,,
05/05/2026,EL PEÑUELO,Salida,N,1,METALSA,H2,06:15,06:17,-2,1,0
05/05/2026,EL PEÑUELO,Salida,N,1,METALSA,H3,18:15,18:17,-2,1,0
05/05/2026,EL PEÑUELO,Salida,N,2,LA VENTURA,H1,17:50,,,,
05/05/2026,EL PEÑUELO,Salida,N,2,LA VENTURA,H2,08:35,,,,
05/05/2026,EL PEÑUELO,Salida,N,2,LA VENTURA,H3,20:35,,,,
05/05/2026,EL SALITRE,Entrada,A,1,SALITRE,H1,19:20,,,,
05/05/2026,EL SALITRE,Entrada,A,1,SALITRE,H2,03:50,,,,
05/05/2026,EL SALITRE,Entrada,A,1,SALITRE,H3,15:50,,,,
05/05/2026,EL SALITRE,Entrada,A,1,SALITRE,H4,19:50,,,,
05/05/2026,EL SALITRE,Entrada,A,2,BENITO JUAREZ,H1,19:25,,,,
05/05/2026,EL SALITRE,Entrada,A,2,BENITO JUAREZ,H2,03:55,,,,
05/05/2026,EL SALITRE,Entrada,A,2,BENITO JUAREZ,H3,15:55,,,,
05/05/2026,EL SALITRE,Entrada,A,2,BENITO JUAREZ,H4,19:55,,,,
05/05/2026,EL SALITRE,Entrada,A,3,EL MEZQUITE,H1,19:40,,,,
05/05/2026,EL SALITRE,Entrada,A,3,EL MEZQUITE,H2,04:10,,,,
05/05/2026,EL SALITRE,Entrada,A,3,EL MEZQUITE,H3,16:10,16:11,-1,1,0
05/05/2026,EL SALITRE,Entrada,A,3,EL MEZQUITE,H4,20:10,,,,
05/05/2026,EL SALITRE,Entrada,A,4,PRESA DE LOS MUCHAHCOS,H1,19:55,,,,
05/05/2026,EL SALITRE,Entrada,A,4,PRESA DE LOS MUCHAHCOS,H2,04:25,,,,
05/05/2026,EL SALITRE,Entrada,A,4,PRESA DE LOS MUCHAHCOS,H3,16:25,16:24,1,1,0
05/05/2026,EL SALITRE,Entrada,A,4,PRESA DE LOS MUCHAHCOS,H4,20:25,,,,
05/05/2026,EL SALITRE,Entrada,A,5,AGUA NUEVA,H1,20:43,,,,
05/05/2026,EL SALITRE,Entrada,A,5,AGUA NUEVA,H2,05:13,,,,
05/05/2026,EL SALITRE,Entrada,A,5,AGUA NUEVA,H3,17:13,,,,
05/05/2026,EL SALITRE,Entrada,A,5,AGUA NUEVA,H4,21:13,,,,
05/05/2026,EL SALITRE,Entrada,A,6,METALSA,H1,21:20,,,,
05/05/2026,EL SALITRE,Entrada,A,6,METALSA,H2,05:50,,,,
05/05/2026,EL SALITRE,Entrada,A,6,METALSA,H3,17:50,17:40,10,1,0
05/05/2026,EL SALITRE,Entrada,A,6,METALSA,H4,21:50,,,,
05/05/2026,EL SALITRE,Salida,N,1,METALSA,H1,15:30,,,,
05/05/2026,EL SALITRE,Salida,N,1,METALSA,H2,06:15,06:17,-2,1,0
05/05/2026,EL SALITRE,Salida,N,1,METALSA,H3,18:15,,,,
05/05/2026,EL SALITRE,Salida,N,2,AGUA NUEVA,H1,15:31,,,,
05/05/2026,EL SALITRE,Salida,N,2,AGUA NUEVA,H2,06:16,,,,
05/05/2026,EL SALITRE,Salida,N,2,AGUA NUEVA,H3,18:16,,,,
05/05/2026,EL SALITRE,Salida,N,3,PRESA DE LOS MUCHAHCOS,H1,16:55,,,,
05/05/2026,EL SALITRE,Salida,N,3,PRESA DE LOS MUCHAHCOS,H2,07:40,,,,
05/05/2026,EL SALITRE,Salida,N,3,PRESA DE LOS MUCHAHCOS,H3,19:40,,,,
05/05/2026,EL SALITRE,Salida,N,4,EL MEZQUITE,H1,17:10,,,,
05/05/2026,EL SALITRE,Salida,N,4,EL MEZQUITE,H2,07:55,,,,
05/05/2026,EL SALITRE,Salida,N,4,EL MEZQUITE,H3,19:55,,,,
05/05/2026,EL SALITRE,Salida,N,5,BENITO JUAREZ,H1,17:25,,,,
05/05/2026,EL SALITRE,Salida,N,5,BENITO JUAREZ,H2,08:10,,,,
05/05/2026,EL SALITRE,Salida,N,5,BENITO JUAREZ,H3,20:10,,,,
05/05/2026,EL SALITRE,Salida,N,6,SALITRE,H1,17:30,,,,
05/05/2026,EL SALITRE,Salida,N,6,SALITRE,H2,08:15,,,,
05/05/2026,EL SALITRE,Salida,N,6,SALITRE,H3,20:15,,,,
05/05/2026,LA HEDIONDA,Entrada,N,1,LAS ESPERANZAS,H1,20:00,,,,
05/05/2026,LA HEDIONDA,Entrada,N,1,LAS ESPERANZAS,H2,04:30,04:32,-2,1,0
05/05/2026,LA HEDIONDA,Entrada,N,1,LAS ESPERANZAS,H3,16:30,,,,
05/05/2026,LA HEDIONDA,Entrada,N,1,LAS ESPERANZAS,H4,20:30,,,,
05/05/2026,LA HEDIONDA,Entrada,N,2,HEDIONDA,H1,20:20,,,,
05/05/2026,LA HEDIONDA,Entrada,N,2,HEDIONDA,H2,04:50,,,,
05/05/2026,LA HEDIONDA,Entrada,N,2,HEDIONDA,H3,16:50,,,,
05/05/2026,LA HEDIONDA,Entrada,N,2,HEDIONDA,H4,20:50,,,,
05/05/2026,LA HEDIONDA,Entrada,N,3,METALSA,H1,21:20,,,,
05/05/2026,LA HEDIONDA,Entrada,N,3,METALSA,H2,05:50,05:42,8,1,0
05/05/2026,LA HEDIONDA,Entrada,N,3,METALSA,H3,17:50,,,,
05/05/2026,LA HEDIONDA,Entrada,N,3,METALSA,H4,21:50,,,,
05/05/2026,LA HEDIONDA,Salida,N,1,METALSA,H1,15:30,,,,
05/05/2026,LA HEDIONDA,Salida,N,1,METALSA,H2,06:15,,,,
05/05/2026,LA HEDIONDA,Salida,N,1,METALSA,H3,18:15,18:16,-1,1,0
05/05/2026,LA HEDIONDA,Salida,N,2,HEDIONDA,H1,16:30,,,,
05/05/2026,LA HEDIONDA,Salida,N,2,HEDIONDA,H2,07:15,,,,
05/05/2026,LA HEDIONDA,Salida,N,2,HEDIONDA,H3,19:15,,,,
05/05/2026,LA HEDIONDA,Salida,N,3,LAS ESPERANZAS,H1,16:50,,,,
05/05/2026,LA HEDIONDA,Salida,N,3,LAS ESPERANZAS,H2,07:35,,,,
05/05/2026,LA HEDIONDA,Salida,N,3,LAS ESPERANZAS,H3,19:35,,,,
05/05/2026,LA SAUCEDA,Entrada,N,1,LA SAUCEDA,H1,04:00,04:02,-2,1,0
05/05/2026,LA SAUCEDA,Entrada,N,1,LA SAUCEDA,H2,16:00,16:02,-2,1,0
05/05/2026,LA SAUCEDA,Entrada,N,1,LA SAUCEDA,H3,19:30,,,,
05/05/2026,LA SAUCEDA,Entrada,N,1,LA SAUCEDA,H4,20:00,,,,
05/05/2026,LA SAUCEDA,Entrada,N,2,HIPOLITO,H1,04:15,04:18,-3,1,0
05/05/2026,LA SAUCEDA,Entrada,N,2,HIPOLITO,H2,16:15,16:19,-4,1,0
05/05/2026,LA SAUCEDA,Entrada,N,2,HIPOLITO,H3,19:45,,,,
05/05/2026,LA SAUCEDA,Entrada,N,2,HIPOLITO,H4,20:15,,,,
05/05/2026,LA SAUCEDA,Entrada,N,3,SAN ANTONIO DEL JARAL,H1,04:32,04:39,-7,1,0
05/05/2026,LA SAUCEDA,Entrada,N,3,SAN ANTONIO DEL JARAL,H2,16:32,,,,
05/05/2026,LA SAUCEDA,Entrada,N,3,SAN ANTONIO DEL JARAL,H3,20:02,,,,
05/05/2026,LA SAUCEDA,Entrada,N,3,SAN ANTONIO DEL JARAL,H4,20:32,,,,
05/05/2026,LA SAUCEDA,Entrada,N,4,CASETA DE PLAN DE AYALA,H1,04:50,,,,
05/05/2026,LA SAUCEDA,Entrada,N,4,CASETA DE PLAN DE AYALA,H2,16:50,16:56,-6,1,0
05/05/2026,LA SAUCEDA,Entrada,N,4,CASETA DE PLAN DE AYALA,H3,20:20,,,,
05/05/2026,LA SAUCEDA,Entrada,N,4,CASETA DE PLAN DE AYALA,H4,20:42,,,,
05/05/2026,LA SAUCEDA,Entrada,N,5,METALSA,H1,05:50,05:41,9,1,0
05/05/2026,LA SAUCEDA,Entrada,N,5,METALSA,H2,17:50,17:56,-6,1,0
05/05/2026,LA SAUCEDA,Entrada,N,5,METALSA,H3,21:20,,,,
05/05/2026,LA SAUCEDA,Entrada,N,5,METALSA,H4,21:50,,,,
05/05/2026,LA SAUCEDA,Salida,N,1,METALSA,H1,06:15,06:17,-2,1,0
05/05/2026,LA SAUCEDA,Salida,N,1,METALSA,H2,15:30,,,,
05/05/2026,LA SAUCEDA,Salida,N,1,METALSA,H3,18:15,18:18,-3,1,0
05/05/2026,LA SAUCEDA,Salida,N,2,CASETA DE PLAN DE AYALA,H1,07:15,,,,
05/05/2026,LA SAUCEDA,Salida,N,2,CASETA DE PLAN DE AYALA,H2,16:30,,,,
05/05/2026,LA SAUCEDA,Salida,N,2,CASETA DE PLAN DE AYALA,H3,19:15,,,,
05/05/2026,LA SAUCEDA,Salida,N,3,SAN ANTONIO DEL JARAL,H1,07:33,,,,
05/05/2026,LA SAUCEDA,Salida,N,3,SAN ANTONIO DEL JARAL,H2,16:48,,,,
05/05/2026,LA SAUCEDA,Salida,N,3,SAN ANTONIO DEL JARAL,H3,19:33,,,,
05/05/2026,LA SAUCEDA,Salida,N,4,HIPOLITO,H1,07:50,07:34,16,1,0
05/05/2026,LA SAUCEDA,Salida,N,4,HIPOLITO,H2,17:05,,,,
05/05/2026,LA SAUCEDA,Salida,N,4,HIPOLITO,H3,19:50,,,,
05/05/2026,LA SAUCEDA,Salida,N,5,LA SAUCEDA,H1,08:05,,,,
05/05/2026,LA SAUCEDA,Salida,N,5,LA SAUCEDA,H2,17:20,,,,
05/05/2026,LA SAUCEDA,Salida,N,5,LA SAUCEDA,H3,20:05,20:00,5,1,0
05/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,1,MEZQUITE Y GORDOLOBO,H1,04:05,04:10,-5,1,0
05/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,1,MEZQUITE Y GORDOLOBO,H2,16:05,16:05,0,1,0
05/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,1,MEZQUITE Y GORDOLOBO,H3,19:35,,,,
05/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,1,MEZQUITE Y GORDOLOBO,H4,20:05,,,,
05/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,2,MEZQUITE Y NUECES,H1,04:10,04:10,0,1,0
05/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,2,MEZQUITE Y NUECES,H2,16:10,16:08,2,1,0
05/05/2026,LOMA LINDA - URDIÑOLA,Entrada,N,2,MEZQUITE Y NUECES,H3,19:40,,,,
