08/05/2026,SAN FRANCISCO,Entrada,A,2,SAN JUAN RETIRO,H2,04:14,,,,
08/05/2026,SAN FRANCISCO,Entrada,A,2,SAN JUAN RETIRO,H3,16:14,,,,
08/05/2026,SAN FRANCISCO,Entrada,A,2,SAN JUAN RETIRO,H4,20:14,,,,
08/05/2026,SAN FRANCISCO,Entrada,A,3,NUEVO GOMEZ,H1,19:54,,,,
08/05/2026,SAN FRANCISCO,Entrada,A,3,NUEVO GOMEZ,H2,04:24,,,,
08/05/2026,SAN FRANCISCO,Entrada,A,3,NUEVO GOMEZ,H3,16:24,,,,
08/05/2026,SAN FRANCISCO,Entrada,A,3,NUEVO GOMEZ,H4,20:24,,,,
08/05/2026,SAN FRANCISCO,Entrada,A,4,SAN FRANCISCO,H1,20:06,,,,
08/05/2026,SAN FRANCISCO,Entrada,A,4,SAN FRANCISCO,H2,04:36,,,,
08/05/2026,SAN FRANCISCO,Entrada,A,4,SAN FRANCISCO,H3,16:36,,,,
08/05/2026,SAN FRANCISCO,Entrada,A,4,SAN FRANCISCO,H4,20:36,,,,
08/05/2026,SAN FRANCISCO,Entrada,A,5,MANGAS,H1,20:16,,,,
08/05/2026,SAN FRANCISCO,Entrada,A,5,MANGAS,H2,04:46,,,,
08/05/2026,SAN FRANCISCO,Entrada,A,5,MANGAS,H3,16:46,,,,
08/05/2026,SAN FRANCISCO,Entrada,A,5,MANGAS,H4,20:46,,,,
08/05/2026,SAN FRANCISCO,Entrada,A,6,COLONIAS,H1,20:52,,,,
08/05/2026,SAN FRANCISCO,Entrada,A,6,COLONIAS,H2,05:22,,,,
08/05/2026,SAN FRANCISCO,Entrada,A,6,COLONIAS,H3,17:22,,,,
08/05/2026,SAN FRANCISCO,Entrada,A,6,COLONIAS,H4,21:22,,,,
08/05/2026,SAN FRANCISCO,Entrada,A,7,AGUA NUEVA,H1,21:00,,,,
08/05/2026,SAN FRANCISCO,Entrada,A,7,AGUA NUEVA,H2,05:30,,,,
08/05/2026,SAN FRANCISCO,Entrada,A,7,AGUA NUEVA,H3,17:30,,,,
