sequential_id|rdes|shift|route_type|id|des|sch|time|mean|diff|n|std
0041|PORVENIR - GENERAL CEPEDA|Salida|N|1|METALSA|H1|06:15|06:20|-5|1|0
0041|PORVENIR - GENERAL CEPEDA|Salida|N|1|METALSA|H2|15:30|||0|
0041|PORVENIR - GENERAL CEPEDA|Salida|N|1|METALSA|H3|18:15|||0|
0041|PORVENIR - GENERAL CEPEDA|Salida|N|2|SAN JUAN DE LA VAQUERIA|H1|06:50|06:35|15|1|0
0041|PORVENIR - GENERAL CEPEDA|Salida|N|2|SAN JUAN DE LA VAQUERIA|H2|16:05|||0|
0041|PORVENIR - GENERAL CEPEDA|Salida|N|2|SAN JUAN DE LA VAQUERIA|H3|18:50|18:34|16|1|0
0041|PORVENIR - GENERAL CEPEDA|Salida|N|3|DERRAMADERO|H1|06:55|06:44|11|1|0
0041|PORVENIR - GENERAL CEPEDA|Salida|N|3|DERRAMADERO|H2|16:10|||0|
0041|PORVENIR - GENERAL CEPEDA|Salida|N|3|DERRAMADERO|H3|18:55|18:43|12|1|0
0041|PORVENIR - GENERAL CEPEDA|Salida|N|4|CHAPULA|H1|06:56|06:48|8|1|0
0041|PORVENIR - GENERAL CEPEDA|Salida|N|4|CHAPULA|H2|16:15|||0|
0041|PORVENIR - GENERAL CEPEDA|Salida|N|4|CHAPULA|H3|19:00|18:43|17|1|0
0041|PORVENIR - GENERAL CEPEDA|Salida|N|5|SANTA TERESA|H1|06:57|06:55|2|1|0
0041|PORVENIR - GENERAL CEPEDA|Salida|N|5|SANTA TERESA|H2|16:18|||0|
0041|PORVENIR - GENERAL CEPEDA|Salida|N|5|SANTA TERESA|H3|19:03|18:55|8|1|0
0041|PORVENIR - GENERAL CEPEDA|Salida|N|6|RANCHO NUEVO|H1|07:10|06:58|12|1|0
0041|PORVENIR - GENERAL CEPEDA|Salida|N|6|RANCHO NUEVO|H2|16:25|||0|
0041|PORVENIR - GENERAL CEPEDA|Salida|N|6|RANCHO NUEVO|H3|19:10|19:00|10|1|0
0041|PORVENIR - GENERAL CEPEDA|Salida|N|7|SAN JOSE|H1|07:11|07:09|2|1|0
0041|PORVENIR - GENERAL CEPEDA|Salida|N|7|SAN JOSE|H2|16:26|||0|
0041|PORVENIR - GENERAL CEPEDA|Salida|N|7|SAN JOSE|H3|19:11|||0|
0041|PORVENIR - GENERAL CEPEDA|Salida|N|8|BENITO JUAREZ|H1|07:12|07:32|-20|1|0
0041|PORVENIR - GENERAL CEPEDA|Salida|N|8|BENITO JUAREZ|H2|16:27|||0|
0041|PORVENIR - GENERAL CEPEDA|Salida|N|8|BENITO JUAREZ|H3|19:12|19:01|11|1|0
0041|PORVENIR - GENERAL CEPEDA|Salida|N|9|MIGUEL HIDALGO|H1|07:13|07:35|-22|1|0
0041|PORVENIR - GENERAL CEPEDA|Salida|N|9|MIGUEL HIDALGO|H2|16:28|||0|
0041|PORVENIR - GENERAL CEPEDA|Salida|N|9|MIGUEL HIDALGO|H3|19:13|19:02|11|1|0
0041|PORVENIR - GENERAL CEPEDA|Salida|N|10|LOS PRESIDENTES|H1|07:14|07:38|-24|1|0
0041|PORVENIR - GENERAL CEPEDA|Salida|N|10|LOS PRESIDENTES|H2|16:29|||0|
0041|PORVENIR - GENERAL CEPEDA|Salida|N|10|LOS PRESIDENTES|H3|19:14|19:07|7|1|0
0041|PORVENIR - GENERAL CEPEDA|Salida|N|11|MARIANO MATAMOROS|H1|07:30|07:37|-7|1|0
0041|PORVENIR - GENERAL CEPEDA|Salida|N|11|MARIANO MATAMOROS|H2|16:45|||0|
0041|PORVENIR - GENERAL CEPEDA|Salida|N|11|MARIANO MATAMOROS|H3|19:30|19:00|30|1|0
0041|PORVENIR - GENERAL CEPEDA|Salida|N|12|BLVD, DIANA LAURA|H1|07:31|07:35|-4|1|0
0041|PORVENIR - GENERAL CEPEDA|Salida|N|12|BLVD, DIANA LAURA|H2|16:46|||0|
0041|PORVENIR - GENERAL CEPEDA|Salida|N|12|BLVD, DIANA LAURA|H3|19:31|19:19|12|1|0
0041|PORVENIR - GENERAL CEPEDA|Salida|N|13|GUELATAO|H1|07:40|07:47|-7|1|0
0041|PORVENIR - GENERAL CEPEDA|Salida|N|13|GUELATAO|H2|16:55|||0|
0041|PORVENIR - GENERAL CEPEDA|Salida|N|13|GUELATAO|H3|19:40|19:39|1|1|0
0041|PORVENIR - GENERAL CEPEDA|Salida|N|14|PORVENIR|H1|07:45|07:58|-13|1|0
0041|PORVENIR - GENERAL CEPEDA|Salida|N|14|PORVENIR|H2|17:00|||0|
0041|PORVENIR - GENERAL CEPEDA|Salida|N|14|PORVENIR|H3|19:45|20:00|-15|1|0
0152|PUERTO MEXICO|Entrada|A|1|PUERTO MEXICO|H1|20:10|||0|
0152|PUERTO MEXICO|Entrada|A|1|PUERTO MEXICO|H2|04:40|||0|
0152|PUERTO MEXICO|Entrada|A|1|PUERTO MEXICO|H3|04:40|||0|
0152|PUERTO MEXICO|Entrada|A|1|PUERTO MEXICO|H4|16:40|||0|
0152|PUERTO MEXICO|Entrada|A|1|PUERTO MEXICO|H5|16:40||||
0152|PUERTO MEXICO|Entrada|A|1|PUERTO MEXICO|H6|20:40||||
0152|PUERTO MEXICO|Entrada|A|2|CUIJE|H1|20:22|||0|
0152|PUERTO MEXICO|Entrada|A|2|CUIJE|H2|04:52|||0|
0152|PUERTO MEXICO|Entrada|A|2|CUIJE|H3|04:52|||0|
0152|PUERTO MEXICO|Entrada|A|2|CUIJE|H4|16:52|||0|
0152|PUERTO MEXICO|Entrada|A|2|CUIJE|H5|16:52||||
0152|PUERTO MEXICO|Entrada|A|2|CUIJE|H6|20:52||||
0152|PUERTO MEXICO|Entrada|A|3|NAVIDAD|H1|20:32|||0|
0152|PUERTO MEXICO|Entrada|A|3|NAVIDAD|H2|05:02|||0|
0152|PUERTO MEXICO|Entrada|A|3|NAVIDAD|H3|05:02|||0|
0152|PUERTO MEXICO|Entrada|A|3|NAVIDAD|H4|17:02|||0|
0152|PUERTO MEXICO|Entrada|A|3|NAVIDAD|H5|17:02||||
0152|PUERTO MEXICO|Entrada|A|3|NAVIDAD|H6|21:02||||
0152|PUERTO MEXICO|Entrada|A|4|CHAPULTEPEC|H1|20:45|||0|
0152|PUERTO MEXICO|Entrada|A|4|CHAPULTEPEC|H2|05:15|||0|
0152|PUERTO MEXICO|Entrada|A|4|CHAPULTEPEC|H3|05:15|||0|
0152|PUERTO MEXICO|Entrada|A|4|CHAPULTEPEC|H4|17:15|||0|
0152|PUERTO MEXICO|Entrada|A|4|CHAPULTEPEC|H5|17:15||||
0152|PUERTO MEXICO|Entrada|A|4|CHAPULTEPEC|H6|21:15||||
0152|PUERTO MEXICO|Entrada|A|5|JAHUEY|H1|21:00|||0|
0152|PUERTO MEXICO|Entrada|A|5|JAHUEY|H2|05:30|||0|
0152|PUERTO MEXICO|Entrada|A|5|JAHUEY|H3|05:30|||0|
0152|PUERTO MEXICO|Entrada|A|5|JAHUEY|H4|17:30|||0|
0152|PUERTO MEXICO|Entrada|A|5|JAHUEY|H5|17:30||||
0152|PUERTO MEXICO|Entrada|A|5|JAHUEY|H6|21:30||||
0152|PUERTO MEXICO|Entrada|A|6|METALSA|H1|21:20|||0|
0152|PUERTO MEXICO|Entrada|A|6|METALSA|H2|05:50|||0|
0152|PUERTO MEXICO|Entrada|A|6|METALSA|H3|05:50|||0|
0152|PUERTO MEXICO|Entrada|A|6|METALSA|H4|17:50|||0|
0152|PUERTO MEXICO|Entrada|A|6|METALSA|H5|17:50||||
0152|PUERTO MEXICO|Entrada|A|6|METALSA|H6|21:50||||
0153|PUERTO MEXICO|Salida|A|1|METALSA|H1|15:30|||0|
0153|PUERTO MEXICO|Salida|A|1|METALSA|H2|06:15|||0|
0153|PUERTO MEXICO|Salida|A|1|METALSA|H3|06:15|||0|
0153|PUERTO MEXICO|Salida|A|1|METALSA|H4|18:15||||
0153|PUERTO MEXICO|Salida|A|1|METALSA|H5|18:15||||
0153|PUERTO MEXICO|Salida|A|2|JAHUEY|H1|15:50|||0|
0153|PUERTO MEXICO|Salida|A|2|JAHUEY|H2|06:35|||0|
0153|PUERTO MEXICO|Salida|A|2|JAHUEY|H3|06:35|||0|
0153|PUERTO MEXICO|Salida|A|2|JAHUEY|H4|18:35||||
0153|PUERTO MEXICO|Salida|A|2|JAHUEY|H5|18:35||||
0153|PUERTO MEXICO|Salida|A|3|CHAPULTEPEC|H1|16:05|||0|
0153|PUERTO MEXICO|Salida|A|3|CHAPULTEPEC|H2|06:50|||0|
0153|PUERTO MEXICO|Salida|A|3|CHAPULTEPEC|H3|06:50|||0|
0153|PUERTO MEXICO|Salida|A|3|CHAPULTEPEC|H4|18:50||||
0153|PUERTO MEXICO|Salida|A|3|CHAPULTEPEC|H5|18:50||||
0153|PUERTO MEXICO|Salida|A|4|NAVIDAD|H1|16:18|||0|
0153|PUERTO MEXICO|Salida|A|4|NAVIDAD|H2|07:03|||0|
0153|PUERTO MEXICO|Salida|A|4|NAVIDAD|H3|07:03|||0|
0153|PUERTO MEXICO|Salida|A|4|NAVIDAD|H4|19:03||||
0153|PUERTO MEXICO|Salida|A|4|NAVIDAD|H5|19:03||||
0153|PUERTO MEXICO|Salida|A|5|CUIJE|H1|16:28|||0|
0153|PUERTO MEXICO|Salida|A|5|CUIJE|H2|07:13|||0|
0153|PUERTO MEXICO|Salida|A|5|CUIJE|H3|07:13|||0|
0153|PUERTO MEXICO|Salida|A|5|CUIJE|H4|19:13||||
0153|PUERTO MEXICO|Salida|A|5|CUIJE|H5|19:13||||
0153|PUERTO MEXICO|Salida|A|6|PUERTO MEXICO|H1|16:40|||0|
0153|PUERTO MEXICO|Salida|A|6|PUERTO MEXICO|H2|07:25|||0|
0153|PUERTO MEXICO|Salida|A|6|PUERTO MEXICO|H3|07:25|||0|
0153|PUERTO MEXICO|Salida|A|6|PUERTO MEXICO|H4|19:25||||
0153|PUERTO MEXICO|Salida|A|6|PUERTO MEXICO|H5|19:25||||
0012|ROMA|Entrada|N|1|FCO. LAZACORTA Y JOSE MARIANO MICHELENA|H1|04:45|04:46|-1|1|0
0012|ROMA|Entrada|N|1|FCO. LAZACORTA Y JOSE MARIANO MICHELENA|H2|16:45|16:46|-1|1|0
0012|ROMA|Entrada|N|1|FCO. LAZACORTA Y JOSE MARIANO MICHELENA|H3|20:15|||0|
0012|ROMA|Entrada|N|1|FCO. LAZACORTA Y JOSE MARIANO MICHELENA|H4|20:45|||0|
0012|ROMA|Entrada|N|2|SIERRA DE LOS PINOS Y PRINCIPAL|H1|04:48|04:48|0|1|0
0012|ROMA|Entrada|N|2|SIERRA DE LOS PINOS Y PRINCIPAL|H2|16:48|16:48|0|1|0
0012|ROMA|Entrada|N|2|SIERRA DE LOS PINOS Y PRINCIPAL|H3|20:18|||0|
0012|ROMA|Entrada|N|2|SIERRA DE LOS PINOS Y PRINCIPAL|H4|20:48|||0|
0012|ROMA|Entrada|N|3|OSA MAYOR Y BUSTAMANTE|H1|04:53|04:56|-3|1|0
0012|ROMA|Entrada|N|3|OSA MAYOR Y BUSTAMANTE|H2|16:53|16:55|-2|1|0
0012|ROMA|Entrada|N|3|OSA MAYOR Y BUSTAMANTE|H3|20:23|||0|
0012|ROMA|Entrada|N|3|OSA MAYOR Y BUSTAMANTE|H4|20:53|||0|
0012|ROMA|Entrada|N|4|EUGENIO REYES Y PEDRO AMPUDIA|H1|05:01|05:07|-6|1|0
0012|ROMA|Entrada|N|4|EUGENIO REYES Y PEDRO AMPUDIA|H2|17:01|17:07|-6|1|0
0012|ROMA|Entrada|N|4|EUGENIO REYES Y PEDRO AMPUDIA|H3|20:31|||0|
0012|ROMA|Entrada|N|4|EUGENIO REYES Y PEDRO AMPUDIA|H4|21:01|||0|
0012|ROMA|Entrada|N|5|FELIPE BERRIOZABAL Y MARAVILLAS|H1|05:06|05:10|-4|1|0
0012|ROMA|Entrada|N|5|FELIPE BERRIOZABAL Y MARAVILLAS|H2|17:06|17:10|-4|1|0
0012|ROMA|Entrada|N|5|FELIPE BERRIOZABAL Y MARAVILLAS|H3|20:36|||0|
0012|ROMA|Entrada|N|5|FELIPE BERRIOZABAL Y MARAVILLAS|H4|21:06|||0|
0012|ROMA|Entrada|N|6|FCO I MADERO Y CALZ ANTONIO NARRO|H1|05:15|05:21|-6|1|0
0012|ROMA|Entrada|N|6|FCO I MADERO Y CALZ ANTONIO NARRO|H2|17:15|17:20|-5|1|0
0012|ROMA|Entrada|N|6|FCO I MADERO Y CALZ ANTONIO NARRO|H3|20:45|||0|
0012|ROMA|Entrada|N|6|FCO I MADERO Y CALZ ANTONIO NARRO|H4|21:15|||0|
0012|ROMA|Entrada|N|7|CARR. SALTILLO-ZACATECAS|H1|05:20|05:29|-9|1|0
0012|ROMA|Entrada|N|7|CARR. SALTILLO-ZACATECAS|H2|17:20|17:27|-7|1|0
0012|ROMA|Entrada|N|7|CARR. SALTILLO-ZACATECAS|H3|20:50|||0|
0012|ROMA|Entrada|N|7|CARR. SALTILLO-ZACATECAS|H4|21:20|||0|
0012|ROMA|Entrada|N|8|METALSA|H1|05:50|05:50|0|1|0
0012|ROMA|Entrada|N|8|METALSA|H2|17:50|17:40|10|1|0
0012|ROMA|Entrada|N|8|METALSA|H3|21:20|||0|
0012|ROMA|Entrada|N|8|METALSA|H4|21:50|||0|
0038|ROMA|Salida|N|1|METALSA|H1|06:15|06:16|-1|1|0
0038|ROMA|Salida|N|1|METALSA|H2|15:30|||0|
0038|ROMA|Salida|N|1|METALSA|H3|18:15|18:17|-2|1|0
0038|ROMA|Salida|N|2|CARR. SALTILLO-ZACATECAS|H1|06:45|06:35|10|1|0
0038|ROMA|Salida|N|2|CARR. SALTILLO-ZACATECAS|H2|16:00|||0|
0038|ROMA|Salida|N|2|CARR. SALTILLO-ZACATECAS|H3|18:45|18:55|-10|1|0
0038|ROMA|Salida|N|3|FCO I MADERO Y CALZ ANTONIO NARRO|H1|06:50|||0|
0038|ROMA|Salida|N|3|FCO I MADERO Y CALZ ANTONIO NARRO|H2|16:05|||0|
0038|ROMA|Salida|N|3|FCO I MADERO Y CALZ ANTONIO NARRO|H3|18:50|||0|
0038|ROMA|Salida|N|4|FELIPE BERRIOZABAL Y MARAVILLAS|H1|06:59|||0|
0038|ROMA|Salida|N|4|FELIPE BERRIOZABAL Y MARAVILLAS|H2|16:14|||0|
0038|ROMA|Salida|N|4|FELIPE BERRIOZABAL Y MARAVILLAS|H3|18:59|19:17|-18|1|0
0038|ROMA|Salida|N|5|EUGENIO REYES Y PEDRO AMPUDIA|H1|07:04|07:01|3|1|0
0038|ROMA|Salida|N|5|EUGENIO REYES Y PEDRO AMPUDIA|H2|16:19|||0|
0038|ROMA|Salida|N|5|EUGENIO REYES Y PEDRO AMPUDIA|H3|19:04|19:20|-16|1|0
0038|ROMA|Salida|N|6|OSA MAYOR Y BUSTAMANTE|H1|07:12|07:10|2|1|0
0038|ROMA|Salida|N|6|OSA MAYOR Y BUSTAMANTE|H2|16:27|||0|
0038|ROMA|Salida|N|6|OSA MAYOR Y BUSTAMANTE|H3|19:12|19:29|-17|1|0
0038|ROMA|Salida|N|7|SIERRA DE LOS PINOS Y PRINCIPAL|H1|07:17|07:18|-1|1|0
0038|ROMA|Salida|N|7|SIERRA DE LOS PINOS Y PRINCIPAL|H2|16:32|||0|
0038|ROMA|Salida|N|7|SIERRA DE LOS PINOS Y PRINCIPAL|H3|19:17|19:37|-20|1|0
0038|ROMA|Salida|N|8|FCO. LAZACORTA Y JOSE MARIANO MICHELENA|H1|07:20|07:19|1|1|0
0038|ROMA|Salida|N|8|FCO. LAZACORTA Y JOSE MARIANO MICHELENA|H2|16:35|||0|
0038|ROMA|Salida|N|8|FCO. LAZACORTA Y JOSE MARIANO MICHELENA|H3|19:20|19:38|-18|1|0
0017|SALTILLO 2000|Entrada|N|1|PALACIO DE JUSTICIA|H1|04:30|04:31|-1|1|0
0017|SALTILLO 2000|Entrada|N|1|PALACIO DE JUSTICIA|H2|16:30|16:32|-2|1|0
0017|SALTILLO 2000|Entrada|N|1|PALACIO DE JUSTICIA|H3|20:00|||0|
0017|SALTILLO 2000|Entrada|N|1|PALACIO DE JUSTICIA|H4|20:30|||0|
0017|SALTILLO 2000|Entrada|N|2|ROTONDA SALTILLO 2000|H1|04:35|04:33|2|1|0
0017|SALTILLO 2000|Entrada|N|2|ROTONDA SALTILLO 2000|H2|16:35|16:34|1|1|0
0017|SALTILLO 2000|Entrada|N|2|ROTONDA SALTILLO 2000|H3|20:05|||0|
0017|SALTILLO 2000|Entrada|N|2|ROTONDA SALTILLO 2000|H4|20:35|||0|
0017|SALTILLO 2000|Entrada|N|3|CUQUITA DE CEPEDA DAVILA  (OXXO)|H1|04:45|04:42|3|1|0
0017|SALTILLO 2000|Entrada|N|3|CUQUITA DE CEPEDA DAVILA  (OXXO)|H2|16:45|16:43|2|1|0
0017|SALTILLO 2000|Entrada|N|3|CUQUITA DE CEPEDA DAVILA  (OXXO)|H3|20:15|||0|
0017|SALTILLO 2000|Entrada|N|3|CUQUITA DE CEPEDA DAVILA  (OXXO)|H4|20:45|||0|
0017|SALTILLO 2000|Entrada|N|4|FCO I MADERO Y  PEDRO AMPUDIA|H1|04:50|04:51|-1|1|0
0017|SALTILLO 2000|Entrada|N|4|FCO I MADERO Y  PEDRO AMPUDIA|H2|16:50|16:52|-2|1|0
0017|SALTILLO 2000|Entrada|N|4|FCO I MADERO Y  PEDRO AMPUDIA|H3|20:20|||0|
0017|SALTILLO 2000|Entrada|N|4|FCO I MADERO Y  PEDRO AMPUDIA|H4|20:50|||0|
0017|SALTILLO 2000|Entrada|N|5|PERIF. L.E.A. Y CALZ. ANTONIO NARRO|H1|05:08|05:05|3|1|0
0017|SALTILLO 2000|Entrada|N|5|PERIF. L.E.A. Y CALZ. ANTONIO NARRO|H2|17:08|17:08|0|1|0
0017|SALTILLO 2000|Entrada|N|5|PERIF. L.E.A. Y CALZ. ANTONIO NARRO|H3|20:38|||0|
0017|SALTILLO 2000|Entrada|N|5|PERIF. L.E.A. Y CALZ. ANTONIO NARRO|H4|21:08|||0|
0017|SALTILLO 2000|Entrada|N|6|BLVD. HACIENDA NARRO|H1|05:20|05:17|3|1|0
0017|SALTILLO 2000|Entrada|N|6|BLVD. HACIENDA NARRO|H2|17:20|17:19|1|1|0
0017|SALTILLO 2000|Entrada|N|6|BLVD. HACIENDA NARRO|H3|20:50|||0|
0017|SALTILLO 2000|Entrada|N|6|BLVD. HACIENDA NARRO|H4|21:20|||0|
0017|SALTILLO 2000|Entrada|N|7|METALSA|H1|05:50|05:49|1|1|0
0017|SALTILLO 2000|Entrada|N|7|METALSA|H2|17:50|17:37|13|1|0
0017|SALTILLO 2000|Entrada|N|7|METALSA|H3|21:20|||0|
0017|SALTILLO 2000|Entrada|N|7|METALSA|H4|21:50|||0|
0044|SALTILLO 2000|Salida|N|1|METALSA|H1|06:15|06:16|-1|1|0
0044|SALTILLO 2000|Salida|N|1|METALSA|H2|15:30|||0|
0044|SALTILLO 2000|Salida|N|1|METALSA|H3|18:15|18:54|-39|1|0
0044|SALTILLO 2000|Salida|N|2|BLVD. HACIENDA NARRO|H1|06:45|||0|
0044|SALTILLO 2000|Salida|N|2|BLVD. HACIENDA NARRO|H2|16:00|||0|
0044|SALTILLO 2000|Salida|N|2|BLVD. HACIENDA NARRO|H3|18:45|18:58|-13|1|0
0044|SALTILLO 2000|Salida|N|3|PERIF. L.E.A. Y CALZ. ANTONIO NARRO|H1|06:57|06:49|8|1|0
0044|SALTILLO 2000|Salida|N|3|PERIF. L.E.A. Y CALZ. ANTONIO NARRO|H2|16:12|||0|
0044|SALTILLO 2000|Salida|N|3|PERIF. L.E.A. Y CALZ. ANTONIO NARRO|H3|18:57|19:02|-5|1|0
0044|SALTILLO 2000|Salida|N|4|FCO I MADERO Y  PEDRO AMPUDIA|H1|07:15|07:01|14|1|0
0044|SALTILLO 2000|Salida|N|4|FCO I MADERO Y  PEDRO AMPUDIA|H2|16:30|||0|
0044|SALTILLO 2000|Salida|N|4|FCO I MADERO Y  PEDRO AMPUDIA|H3|19:15|19:00|15|1|0
0044|SALTILLO 2000|Salida|N|5|CUQUITA DE CEPEDA DAVILA  (OXXO)|H1|07:20|||0|
0044|SALTILLO 2000|Salida|N|5|CUQUITA DE CEPEDA DAVILA  (OXXO)|H2|16:35|||0|
0044|SALTILLO 2000|Salida|N|5|CUQUITA DE CEPEDA DAVILA  (OXXO)|H3|19:20|18:54|26|1|0
0044|SALTILLO 2000|Salida|N|6|ROTONDA SALTILLO 2000|H1|07:30|07:17|13|1|0
0044|SALTILLO 2000|Salida|N|6|ROTONDA SALTILLO 2000|H2|16:45|||0|
0044|SALTILLO 2000|Salida|N|6|ROTONDA SALTILLO 2000|H3|19:30|18:48|42|1|0
0044|SALTILLO 2000|Salida|N|7|PALACIO DE JUSTICIA|H1|07:35|||0|
0044|SALTILLO 2000|Salida|N|7|PALACIO DE JUSTICIA|H2|16:50|||0|
0044|SALTILLO 2000|Salida|N|7|PALACIO DE JUSTICIA|H3|19:35|19:46|-11|1|0
0149|SAN FRANCISCO|Entrada|A|1|LA CUCHILLA|H1|19:35|||0|
0149|SAN FRANCISCO|Entrada|A|1|LA CUCHILLA|H2|04:05|||0|
0149|SAN FRANCISCO|Entrada|A|1|LA CUCHILLA|H3|16:05|||0|
0149|SAN FRANCISCO|Entrada|A|1|LA CUCHILLA|H4|20:05|||0|
0149|SAN FRANCISCO|Entrada|A|2|SAN JUAN RETIRO|H1|19:44|||0|
0149|SAN FRANCISCO|Entrada|A|2|SAN JUAN RETIRO|H2|04:14|||0|
0149|SAN FRANCISCO|Entrada|A|2|SAN JUAN RETIRO|H3|16:14|||0|
0149|SAN FRANCISCO|Entrada|A|2|SAN JUAN RETIRO|H4|20:14|||0|
0149|SAN FRANCISCO|Entrada|A|3|NUEVO GOMEZ|H1|19:54|||0|
0149|SAN FRANCISCO|Entrada|A|3|NUEVO GOMEZ|H2|04:24|||0|
0149|SAN FRANCISCO|Entrada|A|3|NUEVO GOMEZ|H3|16:24|||0|
0149|SAN FRANCISCO|Entrada|A|3|NUEVO GOMEZ|H4|20:24|||0|
0149|SAN FRANCISCO|Entrada|A|4|SAN FRANCISCO|H1|20:06|||0|
0149|SAN FRANCISCO|Entrada|A|4|SAN FRANCISCO|H2|04:36|||0|
0149|SAN FRANCISCO|Entrada|A|4|SAN FRANCISCO|H3|16:36|||0|
0149|SAN FRANCISCO|Entrada|A|4|SAN FRANCISCO|H4|20:36|||0|
0149|SAN FRANCISCO|Entrada|A|5|MANGAS|H1|20:16|||0|
0149|SAN FRANCISCO|Entrada|A|5|MANGAS|H2|04:46|||0|
0149|SAN FRANCISCO|Entrada|A|5|MANGAS|H3|16:46|||0|
0149|SAN FRANCISCO|Entrada|A|5|MANGAS|H4|20:46|||0|
0149|SAN FRANCISCO|Entrada|A|6|COLONIAS|H1|20:52|||0|
0149|SAN FRANCISCO|Entrada|A|6|COLONIAS|H2|05:22|||0|
0149|SAN FRANCISCO|Entrada|A|6|COLONIAS|H3|17:22|||0|
0149|SAN FRANCISCO|Entrada|A|6|COLONIAS|H4|21:22|||0|
0149|SAN FRANCISCO|Entrada|A|7|AGUA NUEVA|H1|21:00|||0|
0149|SAN FRANCISCO|Entrada|A|7|AGUA NUEVA|H2|05:30|||0|
0149|SAN FRANCISCO|Entrada|A|7|AGUA NUEVA|H3|17:30|||0|
0149|SAN FRANCISCO|Entrada|A|7|AGUA NUEVA|H4|21:25|||0|
0149|SAN FRANCISCO|Entrada|A|8|METALSA|H1|21:20|||0|
0149|SAN FRANCISCO|Entrada|A|8|METALSA|H2|05:50|||0|
0149|SAN FRANCISCO|Entrada|A|8|METALSA|H3|17:50|||0|
0149|SAN FRANCISCO|Entrada|A|8|METALSA|H4|21:50|||0|
0045|SAN FRANCISCO|Salida|N|1|METALSA|H1|15:30|||0|
0045|SAN FRANCISCO|Salida|N|1|METALSA|H2|18:15|||0|
0045|SAN FRANCISCO|Salida|N|1|METALSA|H3|06:15|06:22|-7|1|0
0045|SAN FRANCISCO|Salida|N|2|AGUA NUEVA|H1|15:59|||0|
0045|SAN FRANCISCO|Salida|N|2|AGUA NUEVA|H2|18:44|18:36|8|1|0
0045|SAN FRANCISCO|Salida|N|2|AGUA NUEVA|H3|06:44|06:33|11|1|0
0045|SAN FRANCISCO|Salida|N|3|COLONIAS|H1|16:10|||0|
0045|SAN FRANCISCO|Salida|N|3|COLONIAS|H2|18:55|18:51|4|1|0
0045|SAN FRANCISCO|Salida|N|3|COLONIAS|H3|06:55|06:46|9|1|0
0045|SAN FRANCISCO|Salida|N|4|MANGAS|H1|16:34|||0|
0045|SAN FRANCISCO|Salida|N|4|MANGAS|H2|19:19|19:19|0|1|0
0045|SAN FRANCISCO|Salida|N|4|MANGAS|H3|07:19|||0|
0045|SAN FRANCISCO|Salida|N|5|SAN FRANCISCO|H1|16:46|||0|
0045|SAN FRANCISCO|Salida|N|5|SAN FRANCISCO|H2|19:31|19:29|2|1|0
0045|SAN FRANCISCO|Salida|N|5|SAN FRANCISCO|H3|07:31|07:13|18|1|0
0045|SAN FRANCISCO|Salida|N|6|NUEVO GOMEZ|H1|16:56|||0|
0045|SAN FRANCISCO|Salida|N|6|NUEVO GOMEZ|H2|19:41|||0|
0045|SAN FRANCISCO|Salida|N|6|NUEVO GOMEZ|H3|07:41|||0|
0045|SAN FRANCISCO|Salida|N|7|SAN JUAN RETIRO|H1|17:06|||0|
0045|SAN FRANCISCO|Salida|N|7|SAN JUAN RETIRO|H2|19:51|19:44|7|1|0
0045|SAN FRANCISCO|Salida|N|7|SAN JUAN RETIRO|H3|07:51|||0|
0045|SAN FRANCISCO|Salida|N|8|LA CUCHILLA|H1|17:15|||0|
0045|SAN FRANCISCO|Salida|N|8|LA CUCHILLA|H2|20:00|19:54|6|1|0
0045|SAN FRANCISCO|Salida|N|8|LA CUCHILLA|H3|08:00|07:27|33|1|0
0154|SAN MIGUEL|Entrada|A|1|SAN MIGUEL|H1|19:50|||0|
0154|SAN MIGUEL|Entrada|A|1|SAN MIGUEL|H2|04:20|||0|
0154|SAN MIGUEL|Entrada|A|1|SAN MIGUEL|H3|16:20|||0|
0154|SAN MIGUEL|Entrada|A|1|SAN MIGUEL|H4|20:20|||0|
0154|SAN MIGUEL|Entrada|A|2|ZACATERA|H1|19:53|||0|
0154|SAN MIGUEL|Entrada|A|2|ZACATERA|H2|04:23|||0|
0154|SAN MIGUEL|Entrada|A|2|ZACATERA|H3|16:23|||0|
0154|SAN MIGUEL|Entrada|A|2|ZACATERA|H4|20:23|||0|
0154|SAN MIGUEL|Entrada|A|3|GOMEZ FARIAS|H1|20:00|||0|
0154|SAN MIGUEL|Entrada|A|3|GOMEZ FARIAS|H2|04:30|||0|
0154|SAN MIGUEL|Entrada|A|3|GOMEZ FARIAS|H3|16:30|||0|
0154|SAN MIGUEL|Entrada|A|3|GOMEZ FARIAS|H4|20:30|||0|
0154|SAN MIGUEL|Entrada|A|4|GUADALUPE VICTORIA|H1|20:25|||0|
0154|SAN MIGUEL|Entrada|A|4|GUADALUPE VICTORIA|H2|04:55|||0|
0154|SAN MIGUEL|Entrada|A|4|GUADALUPE VICTORIA|H3|16:55|||0|
0154|SAN MIGUEL|Entrada|A|4|GUADALUPE VICTORIA|H4|20:55|||0|
0154|SAN MIGUEL|Entrada|A|5|COLONIAS|H1|20:35|||0|
0154|SAN MIGUEL|Entrada|A|5|COLONIAS|H2|05:05|||0|
0154|SAN MIGUEL|Entrada|A|5|COLONIAS|H3|17:05|||0|
0154|SAN MIGUEL|Entrada|A|5|COLONIAS|H4|21:05|||0|
